screen_name,status_text,status_created_at
E_hakabe,RT @DF_drawing: 보라색상의 찻잔 참고 자료 https://t.co/KeO4TMibti,Thu Feb 08 09:31:13 +0000 2018
Ohhsehunxxx,@raelbjh @yeolpr udah sana pulang udah dicariin itu haha,Thu Feb 08 19:10:04 +0000 2018
jiyun_0396,"RT @ONLY_MOMNET_V: 이 남자.....
얍 이란 단어를 좋아하나봄...
ㄱㅇㅇ....👊🏻👊🏻

 #iHeartAwards #BestFanArmy #BTSARMY @BTS_twt https://t.co/xvbiFE9AqT",Sat Feb 10 08:14:34 +0000 2018
subin_kenma,마감...마감해야...,Fri Feb 09 02:17:41 +0000 2018
Hoyonnuu,RT @gailtonatiu: 이걸로 마지막 https://t.co/8wktTQ0OmF,Sat Feb 10 01:10:10 +0000 2018
Pmsg9397,"RT @jimrain1013: 180114 4th muster happy ever after 지민
@BTS_twt #지민 #JIMIN #방탄소년단 #BTS #iHeartAwards #BestFanArmy #BTSARMY https://t.co/6KK…",Thu Feb 08 14:50:17 +0000 2018
iop1015,"RT @withMBC: &lt;#설특집2018아육대&gt; 교복도 바꿔 입고 #아육대 #볼링 응원도 함께 왔던 분쏘단 너희 우정 forever,,💕 #박지훈 #박우진 #워너원 #분쏘단_졸업축하해💐 #ISAC https://t.co/FlItOGGczo",Thu Feb 08 09:11:17 +0000 2018
panicha16144699,RT @MB_destiny9397: พี่มาร์คนอนที่ไหนอะ บ้านแควนนนนนนรึป่าวววน๊าาาาา,Thu Feb 08 14:03:39 +0000 2018
chichoo0103,"RT @IntoBlack1996: [🔥] 180207 프라다

#제니 #JENNIE #블랙핑크 #BLACKPINK #🖤💖 https://t.co/ZrcuABmZNT",Fri Feb 09 06:09:25 +0000 2018
mrs_jeonseagull,@Alliyahnim @AvenillaJc @_venizpsgn Ano? 😂😂,Sat Feb 10 13:23:41 +0000 2018
rytmmr,RT @964YMG: Secrets I have held in my heart are harder to hide than I thought... Maybe I just wanna be yours. 🙄❤ https://t.co/b8c3NZRgd7,Sat Feb 10 10:55:13 +0000 2018
DANIJJANG,"RT @sydbris: 약간 묻힌 감이 있는데.....

서울중앙지검이 삼성전자 본사를 압수수색했다. 

재용이가 풀려난 직후 삼성전자 본사 압수수색....  재용아, 윤석열 검사장이 화가 났다는 게 안 느껴지냐?",Fri Feb 09 15:14:24 +0000 2018
hojin0529,@ztdnrhta 모에요 트위터에 무서운 사람 짱많아요...,Sat Feb 10 09:00:33 +0000 2018
tvkonoxq,"RT @iruka0206: https://t.co/tDVcEgebQd
「言葉の品格」の出版社IG:
東方神起のチェガンチャンミン様がIGに「言葉の品格」を紹介しました。やはり凄い人気ですね。アップロードして2時間で世界各国の言語のリプが5000個を超えました。。。もう1…",Thu Feb 08 14:44:02 +0000 2018
SQlxfS0N0HPi3hc,"RT @yonhaptweet: 문 대통령 ""북미간 조기 대화 반드시 필요…더 적극 나서달라""(속보) https://t.co/9a8q90ul3a",Sat Feb 10 07:46:31 +0000 2018
in_myownhell,Naging ganto pa.,Sat Feb 10 10:53:26 +0000 2018
f9IkFYeat1okfDx,"RT @dytpqdlxn: 와...한기총이 친일파 였으면서 겁나 당당하게..소름이다!

#반국가_반사회_반종교 #광화문광장 #한기총부패 #CBS아웃 #한기총급감 https://t.co/rlhENkRERA",Sat Feb 10 13:19:23 +0000 2018
ahnmj1277,RT @deleterkr: 정권안바꼈으면 정유라가 말타고 올라가 성화점화했을꺼래..ㅋㅋㅋ,Fri Feb 09 15:53:19 +0000 2018
kjenniebaru,@snebaru @bsjbaru @pinkybaru @jonginbaru @mildbaru @Haniibaru @lalicebaru @jjkbaru @rosiebaru @pjhbaru @junhoebaru… https://t.co/gU4lOn6EIK,Sat Feb 10 09:33:23 +0000 2018
bungaygwangi,"RT @Bangtan_Van23: So before you reach our village , you have to walk past a huge field forest thing and it will take you about 5 mins to g…",Fri Feb 09 10:42:56 +0000 2018
holic0813,"RT @_Colored_Pencil: 180209 달콤커피 프리뷰
#오마이걸 #OHMYGIRL #아린 #Arin #최예원 @WM_OHMYGIRL https://t.co/M9i5s6mjTi",Sat Feb 10 13:52:54 +0000 2018
herbmins,"RT @happy_togher: 🚨🚨🚨

포토메인상단교체
오후7:42

초반인데 악플이 베댓
와주세요!!!!!!

[올림픽] 문 대통령과 아베 총리와 펜스 부통령 (출처 : 연합뉴스 | 네이버 뉴스) https://t.co/DRYJo9Pfyy",Fri Feb 09 10:53:01 +0000 2018
wushixuanie,"딩동。！

a followback, pretty please hyung? 

Thank you. ♡ https://t.co/NpLu0MoLSe",Sat Feb 10 12:28:01 +0000 2018
ScarletSun____1,"RT @insight_co_kr: 위기의 순간 남성은 '본능'적으로 아내와 아기를 온몸으로 감싸 안았다.
https://t.co/nr8U2mJd7k",Thu Feb 08 23:35:57 +0000 2018
jxhhhx94_,RT @luvly_junwelry: ส่วนตัวคิดว่าพิ้งกี้ คยอลคยอง pristin เก่งมากที่เรียนจบจาก SOPA เคยฟังแนะนำเข้าเรียนโรงเรียนนี้คือนอกจากภาษาแข็งแรงแล้ว…,Fri Feb 09 00:00:35 +0000 2018
Som_moungci,"RT @todaysave2: 2월10일 
#레드벨벳 #슬기 생일 을 축하하며 생일축하노래 불렀습니다.
축하사절단 #RedVelvet 
#SEULGI 생일축하영상 
#슬기_생일 축하합니다 :)

#HappySeulgiDay 
#슬기야_생일축하해 

♬…",Fri Feb 09 11:52:48 +0000 2018
58jjang,"RT @jk_space: 김성태대표가 국회연설에서 호반의 대우건설 인수에 대통령커넥션 큰소리치더니만, 해외손실 드러나 인수를 포기하자 꿀먹은벙어리가 됐다는. 특혜와 커미션과 삥땅에 밝은 족속들? https://t.co/2tiatxivZ6",Thu Feb 08 09:40:32 +0000 2018
sera7312s,"RT @dytpqdlxn: 우리나라 언론이 거짓을말하는지는알았지만,
종교단체가 거짓말을 한다니...놀랠 노자네!

#반국가반사회반종교 #한기총부패 #CBS거짓방송 #CBS아웃 #광화문집회 https://t.co/i9MKDGb9VJ",Fri Feb 09 10:10:39 +0000 2018
Mie37474112,"RT @always_gd: Always I`ll be there 🎤💕

#AlwaysGD https://t.co/2gkZ6i1IaK",Sat Feb 10 12:13:01 +0000 2018
samonmonsa20,"RT @insight_co_kr: 가볍게 '세계 랭킹 12위' 먹음 ㅋㅋㅋㅋ
https://t.co/lj8Hu8uSdN",Fri Feb 09 14:50:05 +0000 2018
wintersummer43,ㅋㅋㅋㅋ,Fri Feb 09 13:47:22 +0000 2018
ahcunp,"RT @Peppermint_lkl: #赖冠霖 #라이관린 #WANNAONE  #워너원   #laiguanlin #LAIKUANLIN  
20180207.Lotteria HD 5.
😭😭😭！！！ https://t.co/5tHRaL2gtM",Sat Feb 10 00:43:39 +0000 2018
Autumnismyfav,"RT @HITMAN_FANBASE: @BT21_ 😂

#iHeartAwards #BestBoyBand #BTS @BTS_twt https://t.co/2BEFX3uh5l",Thu Feb 08 11:56:56 +0000 2018
wusoek,"RT @PentagonINA: [VIDEO] 180210 Pentagon #Yuto Focus 'Can You Feel It' at 10th KPOP Festival In Japan #펜타곤 

https://t.co/txou5qkJJs https:…",Sat Feb 10 07:27:08 +0000 2018
Y_Bonui,RT @macrostar: 음.. 전신쇠약에 영양부족인가 -_- https://t.co/4N0Uzj7zg5,Fri Feb 09 07:39:25 +0000 2018
_b1a4sandori,"RT @chansikfeel: Preview*
180210 오사카 팬미팅

화보 따라하기 ㅋㅋㅋㅋㅋ 

#B1A4 #공찬  @B1A4_gongchan https://t.co/4hkhKarhWW",Sat Feb 10 08:39:48 +0000 2018
5thshine,Anjir😂 https://t.co/CKgZ9GG262,Sat Feb 10 08:33:18 +0000 2018
khbbc0923,"RT @compury_jaewoo: 요즘 팔로워 분들이 컴퓨리 많이 홍보해주셔서 문의가 많이 늘었습니다!

정말 너무 많이 감사드립니다!

앞으로도 열심히 친절하게 하겠습니다!

감사는 표현해야죠 !

치킨 나눔 2명입니다! 2018년 2월 9일 오…",Fri Feb 09 21:50:24 +0000 2018
kouseyee,"RT @insight_co_kr: 가볍게 '세계 랭킹 12위' 먹음 ㅋㅋㅋㅋ
https://t.co/lj8Hu8uSdN",Sat Feb 10 06:29:39 +0000 2018
dndjddldndjd,"RT @firststep_0127: 대한민국이 즐거워야 하는 데 언론이 너무 모른척해.
이렇게 즐거운 성화봉송 이벤트 봤냐. 
로봇봉송, 고싸움 봉송, 한우봉송, 거북선 봉송. 이제 좀 즐기자 이것들아~~ https://t.co/TEERwECMjW",Fri Feb 09 13:29:04 +0000 2018
Chocowaes,"RT @nynyzzz: 2018 평창 문화올림픽 주요 라인업

2. 강릉 올림픽파크 라이브사이트

2월 11일 (일)
YB
헤이즈
EXID
우주소녀
틴탑

2월 17일 (토)
BAP
노브레인
장미여관
백지영
구구단 노현태&amp;박기량, 아리아리걸스

2월…",Fri Feb 09 16:37:25 +0000 2018
vivace_sj,"RT @ENOZx2: 야 이정도는 되어야 세대차이 느끼는 초콜렛이지 

진짜 이건 내 어릴적에 부유함의 상징이었음 https://t.co/7dtS4wXmFZ",Fri Feb 09 05:29:55 +0000 2018
DaadKim,RT @DaadKim: @btsanalytics @BTS_twt JIN #iHeartAwards #BestFanArmy #BTSARMY @BTS_twt,Thu Feb 08 13:39:08 +0000 2018
lalainekim_,"""But instead of worrying about anything, I close my eyes, lean forward, and allow myself to believe in us.""… https://t.co/1vUhgezXtK",Thu Feb 08 13:49:40 +0000 2018
yogurute29,RT @doofus12274: 저 그새 또 새로운 장르에 치여버렸어오..아니 진짜 올해 우리나라에서 무슨일이 일어나는 검니까??? https://t.co/DMtZcMgmQO,Fri Feb 09 06:23:17 +0000 2018
JD_CKH88,@JD_IU93 @JD_BAESUZY94 Ngapain ngikut2 kesini mbak ayu,Fri Feb 09 11:18:43 +0000 2018
naeggyo_,"RT @riel_9999: -프로가 뭔지 보여주지!&lt;하며 혼자서 하이큐찍는 카데나
-공을 잡아도 상대가 다칠까봐 살짝던지거나 못던지는 아크
-카일만 집중공격하는 벨데로스
-법사직업군이라 체력이 부족해서 제일먼저 리타이어하는 일리움
-벨데와 카데나의…",Sat Feb 10 14:01:17 +0000 2018
BTSs_hoe,"RT @bangtan975: -Teamwork makes the dream work-
RM KOYA
#iHeartAwards #BestFanArmy #BTSARMY @BTS_twt",Thu Feb 08 14:04:17 +0000 2018
ElaEsparas,"#iHeartAwards #BTSARMY
#BestFanArmy @BTS_twt

When someone told me to stop watching bangtan: https://t.co/2sNNDnbfSf",Fri Feb 09 09:15:33 +0000 2018
poiulk0909,"RT @comwoori: 컴우리 주말 기습 이벤트 입니다.
아이락스 핑크 키보드 펜타그래프 제품 진행할께요.
RT버튼 눌러주시면 한분 추첨해서 드릴게요. 마감은 2월 12일(월) 낮 12시 입니다.
PS. 모든 택배 업무는 월요일에 마감됩니다. 참고…",Sat Feb 10 11:07:23 +0000 2018
bemani_yul,솔직히 혹제 이상부터 코스곡 해금이 너무하긴 함...ㅋㅋ,Fri Feb 09 11:13:28 +0000 2018
lovease1018,@kcs0626 없는 사람 나야나...ㅜㅜㅜ,Fri Feb 09 12:50:15 +0000 2018
Ydsong86,"RT @onlyhong9: 평창올림픽 개막식
태극기 있음
한반도기 있음
애국가 나옴
인공기 없음
대박인데 ㅋㅋㅋㅋㅋㅋㅋㅋ",Sat Feb 10 01:50:05 +0000 2018
akiko0180123,RT @mnet101boys: [IG] 180208 bigrhymer: #MXM https://t.co/6BTDTveK4p https://t.co/ayNv2U08xi,Fri Feb 09 10:19:22 +0000 2018
gtGZ8F8vKBG9UVf,"RT @dytpqdlxn: 방송국 거짓방송이 한두번인가.. 
방송국은 믿을게 못되지...;;

#반국가반사회반종교 #한기총부패 #CBS거짓방송 #CBS아웃 https://t.co/Z5zF3cBQvD",Fri Feb 09 05:36:04 +0000 2018
likewaterforchc,내가 진짜 라디오헤드 없었으면 어떻게 살았을까 https://t.co/7oLsAhXeGK,Fri Feb 09 08:37:29 +0000 2018
_yukaita,"RT @compury_jaewoo: 요즘 팔로워 분들이 컴퓨리 많이 홍보해주셔서 문의가 많이 늘었습니다!

정말 너무 많이 감사드립니다!

앞으로도 열심히 친절하게 하겠습니다!

감사는 표현해야죠 !

치킨 나눔 2명입니다! 2018년 2월 9일 오…",Thu Feb 08 12:49:39 +0000 2018
ninoppp,"RT @eggry: 러시아 기술자들, 핵무기용 슈퍼컴퓨터로 가상화폐를 채굴하다 체포 https://t.co/l6cmTgqcuw",Sat Feb 10 01:03:37 +0000 2018
yeonbithewen,RT @como3535: 개회식때 장구 태극 변신 https://t.co/r6pXzr5x5N,Fri Feb 09 16:06:57 +0000 2018
PanoyGay,"RT @HITMAN_FANBASE: HOW can Jin do that with a complete straight face ????😭😂

JIN RJ 

#iHeartAwards #BestFanArmy #BTSARMY @BTS_twt https:/…",Sat Feb 10 02:13:36 +0000 2018
_parttimesaniwa,RT @power_sf: 북한이 싫으니 북한을 욕하며 조져버렸으면 하는데 그게 전쟁이라는 형태는 아니었으면 하는 그런 음...구체적인것은 없는 어떠한 나이브한 감정의 덩어리,Sat Feb 10 10:50:17 +0000 2018
ALois96,"RT @jaebambum: Mark: “BamBam is a very strong dongsaeng... sometimes he is really crazy but he listens well, a very hard-working dongsaeng”…",Sat Feb 10 14:50:05 +0000 2018
wannable_se,"RT @withMBC: &lt;#설특집2018아육대&gt; 교복도 바꿔 입고 #아육대 #볼링 응원도 함께 왔던 분쏘단 너희 우정 forever,,💕 #박지훈 #박우진 #워너원 #분쏘단_졸업축하해💐 #ISAC https://t.co/FlItOGGczo",Thu Feb 08 09:30:06 +0000 2018
tjwjdddms,"RT @scullyKnows: 통가 태권도선수로 리우에 왔는데 크로스컨트리로 출마하려고 자비로 해외에서 배우고 출전해서 자격을 따고, 크라우드펀딩까지 해서 평창에 왔다고 함. 진짜 이게 올림픽 정신임 https://t.co/kdHDxJbItJ",Fri Feb 09 12:17:21 +0000 2018
exolovelylay,"RT @aim_DO_lover: i Heart vote challenge 
아이하트 첼린지 

1,992RT 성공!! 👏
1992RT done! 

멋진 #백현 🐶
Cool #BAEKHYUN 😘

#iHeartAwards #BestFanArmy #E…",Sat Feb 10 07:32:39 +0000 2018
jEzMs2TzFC5Alh5,RT @Yzqye9gyrQdOvif: 적천수외전 (통신론 종합 (配合편) https://t.co/A4JcOPlPtW,Fri Feb 09 16:46:19 +0000 2018
Qqtheunique143,"RT @BTSARMY_Salon: 언급안하려다가 써요 전혀 접점 없는곳에서 제가 언급 되길래 어제 정황을 살펴봤어요 설명은 생략할게요 독려계분들, 팬아터분들, 합성짤장인들, 많은아미들이 즐겁게 투표하려고 노력하는데 굳이 네거티브로 타팬덤 끌어들이나요…",Sat Feb 10 01:54:35 +0000 2018
Isolet_OW,@rlf159159 ㅜㅠ 시무룩,Thu Feb 08 17:03:54 +0000 2018
rv_son94,@jngdkim Makan,Sat Feb 10 12:55:40 +0000 2018
Gellofficial,"RT @bts_love_myself: J-Hope sends you love.

Love Myself, and Love Others.

#BTSLoveMyself

제이홉이 보내는 사랑의 메시지.

자신을 사랑하고, 다른 이들을 사랑하세요.

#BT…",Thu Feb 08 11:27:44 +0000 2018
xlhbaby_,@bbhbaby_ @kjibaby_ @oshbaby_ @weareoneEXO Di namin kailangan humabol 😆😊,Thu Feb 08 11:51:09 +0000 2018
peachhyea,"RT @parkkwangon: 평창 평화올림픽 개막에 맞춰 현수막을 준비했습니다.

내일부터 경기도 각 지역위원회에서 
국민들께서 보실 수 있도록 진행할 예정입니다.

살펴보시고,의견주시길 부탁드립니다.

시간적 여유가 없어, 미리 상의 드리지 못해…",Thu Feb 08 13:33:42 +0000 2018
bittocheeks,"RT @TOPmedia_Kr: [#백퍼센트] #록현 의 생일을 축하합니다 
HAPPY BIRTHDAY TO ROCKHYUN
#HAPPYROCKHYUNDAY
#HappyRockchaDay https://t.co/NngsdphkTT",Sat Feb 10 07:44:50 +0000 2018
JeonKookie1219,"RT @JeonKookie1219: [VID]
Đoạn VCR DNA của BTS ( chỉ được chiếu ở WINGS TOUR Nhật)

Các cậu có để ý là ở cuối vid, Jungkook đã cùng các hyu…",Sat Feb 10 13:01:53 +0000 2018
bhy_bts,"RT @ONLY_MOMNET_V: ""내 수저로 다 돈 먹어""

홉이 믹테 나오면 다쥭는다.......

 #iHeartAwards #BestFanArmy #BTSARMY @BTS_twt https://t.co/a4QL5c56iZ",Fri Feb 09 07:39:21 +0000 2018
SKSJ3srsAzlxrOl,RT @como3535: 개회식때 장구 태극 변신 https://t.co/r6pXzr5x5N,Fri Feb 09 13:43:09 +0000 2018
EXO_L_WATER,"RT @hardwater0112: 폐막식 티켓 걸고 아이하트 하면 엄청 오르겠지

엑소가 무대 하는 폐막식 티켓 한분 뽑아 결제 해 드립니다. 

95만원 짜리 A석이에요!! 

#iHeartAwards #BestFanArmy #EXOL @weare…",Fri Feb 09 15:31:58 +0000 2018
moosuri,"RT @hgk615: 그동안 북한이 이번 올림픽을 '평양올림픽'을 만들기 위한 시도를 한다고 주장하던 보수언론과 야당이 아쉬움에 장탄식을 하는 소리가 들리는 것 같습니다. 

제가 전에 언급한대로 북한 측에서 냉전수구... https://t.co/4…",Thu Feb 08 07:49:05 +0000 2018
citron_xo,"RT @aim_DO_lover: i Heart vote challenge 
아이하트 첼린지 

2,000RT 사진공개
2,000RT this photo will be release

Baby Kyungsoo 🐧

#iHeartAwards #BestF…",Fri Feb 09 02:27:54 +0000 2018
NookWarisa,"RT @insight_co_kr: 이 남자의 매력에 자꾸만 빠져든다..
https://t.co/0XOSufFB5O",Sat Feb 10 00:32:38 +0000 2018
gyejung18,RT @waitingpark: 개막식 뭔가 강렬하네요. 무라카미 하루키가 올림픽은 한 20년 지나야 아련하고 멋있게 기억된다고 했던가요? 인면조는 2018년을 기억할 때 잊지 못할듯,Fri Feb 09 12:08:38 +0000 2018
CherylTan15837,"RT @armybangtaann: UK ARMY!! 🇬🇧🇬🇧

@BTS_twt  ‘Moving On’ was played on BBC Two in the documentary covering the lead up to the Olympic Games…",Fri Feb 09 08:02:56 +0000 2018
moonsupporter,"RT @parkkwangon: 정당발전위원회의 혁신안은, 
문재인정부와 민주당을 지지하는 국민, 
그리고 당원분들과 ‘한 몸’입니다.

혁신안의 정신이 온전히 반영되는 것이, 
당원주권을 받드는 것임을 잘 알고 있습니다.

최재성 위원장님을 비롯한…",Thu Feb 08 11:27:33 +0000 2018
pntheblue_,RT @WYM1409: ชอบการที่วันนี้อูจินไม่ได้ดอกไม้แค่ช่อเดียว แต่เลือกจะเป็นคนถือกลับเองแค่ช่อนี้ช่อเดียว https://t.co/zHXSiEQDBo,Thu Feb 08 13:22:14 +0000 2018
manvan91,@emmanuel_via @shinunao2 👏👍,Sat Feb 10 11:08:38 +0000 2018
LTNS_0915,"RT @BobbyQ1221: 20180210 강릉KPOP 리허설

#김지원 #바비 #바비큐

색깔 화렿게 입었네요~~오늘 따뜻해서 좋다 ❤️❤️ https://t.co/Aftv7QlCdx",Sat Feb 10 07:15:41 +0000 2018
RPL_96Yuleum,@RPL_94Seulgi heheh ai ai ai ai mamak siap laksanakan,Sat Feb 10 06:04:57 +0000 2018
ChaelinRinGZB,just i love u https://t.co/O776LfJZoJ,Sat Feb 10 11:41:15 +0000 2018
greeniffon,"RT @firststep_0127: 대한민국이 즐거워야 하는 데 언론이 너무 모른척해.
이렇게 즐거운 성화봉송 이벤트 봤냐. 
로봇봉송, 고싸움 봉송, 한우봉송, 거북선 봉송. 이제 좀 즐기자 이것들아~~ https://t.co/TEERwECMjW",Fri Feb 09 13:08:28 +0000 2018
Daehyun_mon,"RT @hardwater0112: 폐막식 티켓 걸고 아이하트 하면 엄청 오르겠지

엑소가 무대 하는 폐막식 티켓 한분 뽑아 결제 해 드립니다. 

95만원 짜리 A석이에요!! 

#iHeartAwards #BestFanArmy #EXOL @weare…",Sat Feb 10 03:12:38 +0000 2018
soeunlina,@WekiMeki 너무너무 잘 봤죠ㅠㅠ 서로 챙겨주는 모습 정말 멋있었어요💛 우리 21살 해림언니 덕분에 보는 내내 웃고 울고 감동적이었다구용😝💛,Fri Feb 09 15:32:52 +0000 2018
Lenda_FL,@CT_Ahyeon 3시도착예종,Fri Feb 09 03:29:36 +0000 2018
mpcb_bchb,RT @luvly_junwelry: เทคนิคใหม่เรียกยอดรีจากแฟนไซต์ exo ลงรูปเบลอๆแล้วให้รีทวิตตามจำนวนที่กำหนด ถ้าถึงแล้วจะลงรูปจริงให้ 55555555 ก็นับคะแนน…,Sat Feb 10 03:04:47 +0000 2018
ko_wikidok,"자동차 안전용품
사고를 대비한 자동차 안전용품에 대하여 알아보자.
차량 탈출용 도구는 자동차가 물에 빠지거나, 화재가 발생하였을 경우 긴급히 탈출해야 할 때 꼭 필요한 물건이다.… https://t.co/if2k2YEv1O",Sat Feb 10 04:28:08 +0000 2018
BinHardcore,RT @gailtonatiu: 집에 와서 뭐 새로 만들거나 작업할 기력이 없으니 옛날 그림이나 끌어올려야지! 13세기의 갑옷 입기입니다. https://t.co/PJYWa23jnM,Thu Feb 08 13:23:26 +0000 2018
JaeNhes,"RT @BTSARMY_Salon: [Article] BH won iF Design Awards with @BTS_twt Brand Identity

BH won a trophy under Corporate Identity/Branding catego…",Fri Feb 09 00:51:52 +0000 2018
HUGEBOIMlNO,// I will catch up with updates. But where should I start-,Fri Feb 09 08:41:41 +0000 2018
nkuo393928,RT @yaebyeol: 님들 수학숙제 어려울때 콴다라는 앱쓰세요! 이런식으로 앱들어가서 사진찍으면 풀이나오더라고요.. 왜방금 알았을까 https://t.co/pGeMtE2zrb,Fri Feb 09 23:54:46 +0000 2018
winteraes,RT @MnetMcountdown: 여기 어디 #체리밤~이 터졌는지 상큼미 뿜뿜! 난리입니다! #NCT127 #윈윈 #쟈니~군 투샷 셀카로 #엠카운트다운 #CherryBomb 기다리고 있는 #엔시티즌 여러분에게 인사드려요~우리 이따 꼭 만나요! ht…,Fri Feb 09 21:43:39 +0000 2018
WM_Nengneng99,"RT @WMentRP: More Pictures from The Graduation Ceremony of SOPA today. #WM가족의졸업축하합니다 

@WM_Shiina99 https://t.co/2PskeUOKkC",Thu Feb 08 14:51:06 +0000 2018
bellams____,"RT @bts_love_myself: J-Hope sends you love.

Love Myself, and Love Others.

#BTSLoveMyself

제이홉이 보내는 사랑의 메시지.

자신을 사랑하고, 다른 이들을 사랑하세요.

#BT…",Fri Feb 09 04:10:19 +0000 2018
sub_btob1226,"RT @qlrvkdlqlrvkdl: 1218개의 드론으로 구현한 오륜기
CG 아니고 실화 맞냐? ㄷㄷㄷㄷㄷ
국뽕 차오른다~~~~ https://t.co/hMNuqBCs7I",Sat Feb 10 02:48:10 +0000 2018
KanoknadW,"RT @MnetMAMA: [#MCOUNTDOWN] Ep.557｜#SEVENTEEN - #THANKS ♪
World No.1 KPOP Chart Show M COUNTDOWN #Mnet
▶ https://t.co/jqMgWEzmO0 https://t.…",Thu Feb 08 12:05:49 +0000 2018
YHnuna,"RT @lsh4u: 외국손님들 결례하는것 보면
대한민국이 진짜선진국!
힘세다고 돈많다고 으시대던
시대는 가고
21세기는 도덕의시대!
정당성이 곧 힘이죠.
시대흐름 못읽으면 선진국서
낙오될것!
평화만들기는 용기가 필요한데
文대통령 젠틀하면서 정말용감^…",Sat Feb 10 14:25:37 +0000 2018
cuteichiban,"RT @aim_DO_lover: i Heart vote challenge 
아이하트 첼린지 

2,000RT 사진공개
2,000RT this photo will be release

Baby Kyungsoo 🐧

#iHeartAwards #BestF…",Fri Feb 09 00:37:28 +0000 2018
meimaoomang,"RT @BTSARMY_Salon: 김남준 패션 간지 어떡할거야 😭😭😭😭😭😭😭😭 진짜 레이어드 너무 예뿌고 😭😭😭😭😭😭😭😭😭😭😭 Why Namjoon is so perfect 😭😭😭😭😭😭😭😭😭😭

#iHeartAwards #BTSARMY #BestFa…",Fri Feb 09 09:44:29 +0000 2018
Lay_nnn,RT @maple140452: ไม่ใช่ว่ามีคนไปตามหาเชือกที่เตนล์ใส่นะ อีเวนนั้นสายสิญจน์😂 #เตนล์ https://t.co/oerQ9naKs8,Thu Feb 08 13:09:50 +0000 2018
csgriffin000,RT @selle981: 수호랑 머리 너무 커서 다들 같이 셀카찍기 힘들어하는거 너무 웃기고 귀엽ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ https://t.co/lZA0KSYSXv,Thu Feb 08 13:19:31 +0000 2018
_gosooguin_0611,"RT @BTS_ARMY: #BTSArmy 
#iHeartAwards
#BestFanArmy 
#iHeartContest",Sat Feb 10 08:49:16 +0000 2018
minsugaholly,RT @nooni_chimchim: @iHeartRadio 사랑해 꼭 2개 다 받게 해줄게  #BTSARMY #BestFanArmy #iHeartAwards @BTS_twt https://t.co/WmWPCR6OtU,Fri Feb 09 12:57:19 +0000 2018
Fl_Aku,준바님 오늘 진짜 너무 잘하셨어요!!!역싀 세최탱 어디안감😉,Sat Feb 10 11:33:46 +0000 2018
Heart_1210,"RT @howinjjang: 돈다발 행운 셔틀입니다~ 😈 

알티하고 돈기운 받아가세요~~@

졸업자분들 졸업만세~!!! 키키 https://t.co/X9biEwoIsz",Sat Feb 10 08:00:39 +0000 2018
Jung63829811,"RT @river_seokjin: @iHeartRadio #iHeartAwards #BestFanArmy #BTSARMY @BTS_twt
이것이야말로 싸우스코리아의 알티맛이다~~~ https://t.co/ucei6U4mFL",Fri Feb 09 06:48:43 +0000 2018
Ziro_Comu,RT @yaebyeol: 님들 수학숙제 어려울때 콴다라는 앱쓰세요! 이런식으로 앱들어가서 사진찍으면 풀이나오더라고요.. 왜방금 알았을까 https://t.co/pGeMtE2zrb,Sat Feb 10 04:28:39 +0000 2018
Kms2634010010,"RT @ChiB_KangDan: lap × 강다니엘 
스티커 왔닼ㅋㅋㅋㅋ 
으앜ㅋ 너무 귀엽잖아욬ㅋ https://t.co/x6YCvRMX5r",Thu Feb 08 11:40:09 +0000 2018
bts_jung_10v6,"RT @bts_love_myself: J-Hope sends you love.

Love Myself, and Love Others.

#BTSLoveMyself

제이홉이 보내는 사랑의 메시지.

자신을 사랑하고, 다른 이들을 사랑하세요.

#BT…",Thu Feb 08 09:35:54 +0000 2018
mokjiguk,"펜스 美부통령 만난 탈북자 눈시울 붉혀…웜비어父 동행

https://t.co/yA8YzXqR3X",Fri Feb 09 07:08:47 +0000 2018
yyyyyyjisung,"RT @korea486: 7번의 수술과 허리 부상을 이겨내고 쇼트트랙 1500M에서 대한민국에 
첫 금메달을 안겨준 임효준 선수, 
넘어진 황대헌 선수도 고생 많았습니다. 
korea fighting #평창 https://t.co/6i7ondmG3J",Sat Feb 10 13:41:15 +0000 2018
zippyzappe,RT @hightaec: Taec is wearing green epaulettes which means he’s the officer-in-charge of a platoon for the Olympic activities. https://t.co…,Fri Feb 09 04:45:04 +0000 2018
kk_universe_,"RT @PentagonINA: [VIDEO] 180210 Pentagon #YeoOne Focus 'UP UP UP' at 10th KPOP Festival In Japan #펜타곤 

https://t.co/uKdZOs07AX https://t.c…",Sat Feb 10 06:35:24 +0000 2018
hsh__exo,"RT @Applexiu: 에셈 얼굴이 미래다...
#iHeartAwards #BestFanArmy #EXOL @weareoneEXO",Thu Feb 08 15:24:26 +0000 2018
KuroshiSenju,"The 8th of August..was the day she left. I love and appreciate my mother so much, she's the reason I'm the young ma… https://t.co/9iCs1Lp5UE",Sat Feb 10 07:01:54 +0000 2018
jk7181214,RT @qwesyjtoo: @joodacul RT @joodacul [RT이벤트] 2018 '1번출구연극제'의 포스터 소식을 리트윗해주세요!🙌🏻 골라보는 재미가 있는 '1번출구연극제'포스터를 리트윗 해주시는 분들 중 총 2분을 추첨하여 베스킨라빈스의…,Fri Feb 09 20:35:35 +0000 2018
